"County","SegID","SegCustomerOut","SegCustomerMinutes","Duration","Start","End","CustomerThres","PctHU","PctTime","TotalHU"
"Amador","49",1748,22327620,420,2019-12-22 17:00:00,2019-12-22 23:59:59,500,9.16190576025997,0.0799086757990868,19079
"Amador","50",1137,19814340,420,2019-12-23 16:30:00,2019-12-23 23:29:59,500,5.95943183605011,0.0799086757990868,19079
"Amador","51",2730,95031300,590,2019-12-26 06:00:00,2019-12-26 15:49:59,500,14.3089260443419,0.112252663622527,19079
"Amador","52",2087,11020910,230,2019-12-26 21:40:00,2019-12-27 01:29:59,500,10.938728444887,0.0437595129375951,19079
"Butte","1",881,204950,50,2019-01-06 00:40:00,2019-01-06 01:29:59,500,0.99727193488867,0.00951293759512938,88341
"Butte","2",1282,12820,10,2019-01-06 02:50:00,2019-01-06 02:59:59,500,1.45119480196058,0.00190258751902588,88341
"Butte","3",972,2183250,150,2019-01-06 18:20:00,2019-01-06 20:49:59,500,1.10028186232893,0.0285388127853881,88341
"Butte","4",2151,87798480,840,2019-01-09 09:00:00,2019-01-09 22:59:59,500,2.43488301015384,0.159817351598174,88341
"Butte","5",3147,3001460,140,2019-01-11 16:30:00,2019-01-11 18:49:59,500,3.5623323258736,0.0266362252663623,88341
"Butte","6",3157,3580590,130,2019-01-17 03:10:00,2019-01-17 05:19:59,500,3.57365209811979,0.0247336377473364,88341
"Butte","7",1938,96756000,880,2019-01-17 05:50:00,2019-01-17 20:29:59,500,2.19377186131015,0.167427701674277,88341
"Butte","8",1438,82253650,850,2019-01-18 01:00:00,2019-01-18 15:09:59,500,1.62778324900103,0.161719939117199,88341
"Butte","9",624,6240,10,2019-01-25 18:10:00,2019-01-25 18:19:59,500,0.706353788161782,0.00190258751902588,88341
"Butte","10",588,5880,10,2019-01-25 21:50:00,2019-01-25 21:59:59,500,0.665602608075526,0.00190258751902588,88341
"Butte","11",1712,3666300,150,2019-02-01 00:50:00,2019-02-01 03:19:59,500,1.93794500854643,0.0285388127853881,88341
"Butte","12",531,5310,10,2019-02-02 05:00:00,2019-02-02 05:09:59,500,0.601079906272286,0.00190258751902588,88341
"Butte","13",2692,3696240,120,2019-02-02 06:10:00,2019-02-02 08:09:59,500,3.0472826886723,0.0228310502283105,88341
"Butte","14",2116,21160,10,2019-02-02 15:50:00,2019-02-02 15:59:59,500,2.3952638072922,0.00190258751902588,88341
"Butte","15",531,5310,10,2019-02-03 23:30:00,2019-02-03 23:39:59,500,0.601079906272286,0.00190258751902588,88341
"Butte","16",1058,297080,70,2019-02-04 05:10:00,2019-02-04 06:19:59,500,1.1976319036461,0.0133181126331811,88341
"Butte","17",1374,5768910,210,2019-02-04 16:30:00,2019-02-04 19:59:59,500,1.55533670662546,0.0399543378995434,88341
"Butte","18",1222,12827760,330,2019-02-09 23:20:00,2019-02-10 04:49:59,500,1.38327616848349,0.0627853881278539,88341
"Butte","19",1255,50040,20,2019-02-11 19:10:00,2019-02-11 19:29:59,500,1.42063141689589,0.00380517503805175,88341
"Butte","20",4717,30025840,260,2019-02-13 12:50:00,2019-02-13 17:09:59,500,5.33953656852424,0.0494672754946728,88341
"Butte","21",1014,6869520,280,2019-02-13 20:40:00,2019-02-14 01:19:59,500,1.1478249057629,0.0532724505327245,88341
"Butte","22",1586,60431600,680,2019-02-14 12:50:00,2019-02-15 00:09:59,500,1.79531587824453,0.12937595129376,88341
"Butte","23",528,5280,10,2019-02-18 17:50:00,2019-02-18 17:59:59,500,0.597683974598431,0.00190258751902588,88341
"Butte","24",3096,564100,50,2019-02-21 04:20:00,2019-02-21 05:09:59,500,3.50460148741807,0.00951293759512938,88341
"Butte","25",1902,19020,10,2019-02-25 21:20:00,2019-02-25 21:29:59,500,2.15302068122389,0.00190258751902588,88341
"Butte","26",608,97280,40,2019-02-26 02:40:00,2019-02-26 03:19:59,500,0.68824215256789,0.0076103500761035,88341
"Butte","27",747,2128680,180,2019-02-26 05:40:00,2019-02-26 08:39:59,500,0.845586986789826,0.0342465753424658,88341
"Butte","28",1711,133246620,1170,2019-02-27 05:50:00,2019-02-28 01:19:59,500,1.93681303132181,0.222602739726027,88341
"Butte","29",1995,717960,60,2019-03-06 22:10:00,2019-03-06 23:09:59,500,2.25829456311339,0.0114155251141553,88341
"Butte","30",1861,18610,10,2019-03-21 10:40:00,2019-03-21 10:49:59,500,2.10660961501455,0.00190258751902588,88341
"Butte","31",1525,15250,10,2019-03-21 11:10:00,2019-03-21 11:19:59,500,1.72626526754282,0.00190258751902588,88341
"Butte","32",716,7160,10,2019-03-21 11:50:00,2019-03-21 11:59:59,500,0.81049569282666,0.00190258751902588,88341
"Butte","33",816,522240,80,2019-03-23 11:10:00,2019-03-23 12:29:59,500,0.923693415288484,0.015220700152207,88341
"Butte","34",2408,1220310,90,2019-03-25 22:30:00,2019-03-25 23:59:59,500,2.72580115688072,0.0171232876712329,88341
"Butte","35",1101,11010,10,2019-04-07 17:50:00,2019-04-07 17:59:59,500,1.24630692430468,0.00190258751902588,88341
"Butte","36",901,324360,60,2019-04-09 20:10:00,2019-04-09 21:09:59,500,1.01991147938103,0.0114155251141553,88341
"Butte","37",2086,3002520,120,2019-04-23 04:50:00,2019-04-23 06:49:59,500,2.36130449055365,0.0228310502283105,88341
"Butte","38",4166,4546750,130,2019-04-27 14:30:00,2019-04-27 16:39:59,500,4.71581711775959,0.0247336377473364,88341
"Butte","39",612,24480,20,2019-05-07 02:50:00,2019-05-07 03:09:59,500,0.692770061466363,0.00380517503805175,88341
"Butte","40",1655,66180,20,2019-05-08 19:40:00,2019-05-08 19:59:59,500,1.87342230674319,0.00380517503805175,88341
"Butte","41",1464,610800,80,2019-05-14 14:20:00,2019-05-14 15:39:59,500,1.6572146568411,0.015220700152207,88341
"Butte","42",905,576000,80,2019-05-15 20:20:00,2019-05-15 21:39:59,500,1.02443938827951,0.015220700152207,88341
"Butte","43",1307,117630,30,2019-05-16 08:40:00,2019-05-16 09:09:59,500,1.47949423257604,0.00570776255707763,88341
"Butte","44",886,545600,80,2019-05-19 00:10:00,2019-05-19 01:29:59,500,1.00293182101176,0.015220700152207,88341
"Butte","45",2254,1825650,90,2019-05-28 02:30:00,2019-05-28 03:59:59,500,2.55147666428951,0.0171232876712329,88341
"Butte","46",1625,405850,50,2019-06-03 16:50:00,2019-06-03 17:39:59,500,1.83946299000464,0.00951293759512938,88341
"Butte","47",1568,564240,60,2019-06-04 17:00:00,2019-06-04 17:59:59,500,1.7749402882014,0.0114155251141553,88341
"Butte","48",1199,27052320,480,2019-06-05 03:10:00,2019-06-05 11:09:59,500,1.35724069231727,0.091324200913242,88341
